order_line_id,order_id,product_id,quantity,unit_price,discount_pct
OL-0002107,O-000841,P-300,6,3104.00,0.03
OL-0002108,O-000841,P-210,7,912.00,0.05
OL-0002109,O-000842,P-210,1,960.00,0.00
OL-0002110,O-000842,P-300,2,3104.00,0.03
OL-0002111,O-000842,P-310,5,185.00,0.00
OL-0002112,O-000843,P-300,3,3200.00,0.00
OL-0002113,O-000844,P-210,4,912.00,0.05
OL-0002114,O-000845,P-310,4,175.75,0.05
OL-0002115,O-000845,P-100,7,742.50,0.10
OL-0002116,O-000845,P-310,3,179.45,0.03
OL-0002117,O-000845,P-300,3,3200.00,0.00
OL-0002118,O-000846,P-300,8,2880.00,0.10
OL-0002119,O-000846,P-100,6,742.50,0.10
OL-0002120,O-000847,P-110,3,1382.25,0.03
OL-0002121,O-000847,P-200,8,5130.00,0.05
OL-0002122,O-000847,P-110,5,1425.00,0.00
OL-0002123,O-000848,P-200,3,5238.00,0.03
OL-0002124,O-000849,P-110,8,1425.00,0.00
OL-0002125,O-000849,P-210,3,960.00,0.00
OL-0002126,O-000850,P-100,7,800.25,0.03
OL-0002127,O-000850,P-310,5,185.00,0.00
OL-0002128,O-000850,P-110,4,1282.50,0.10
OL-0002129,O-000850,P-110,1,1353.75,0.05
OL-0002130,O-000851,P-310,7,185.00,0.00
OL-0002131,O-000852,P-110,2,1425.00,0.00
OL-0002132,O-000852,P-310,6,185.00,0.00
OL-0002133,O-000852,P-100,4,783.75,0.05
OL-0002134,O-000852,P-310,8,166.50,0.10
OL-0002135,O-000853,P-200,6,5238.00,0.03
OL-0002136,O-000853,P-210,2,931.20,0.03
OL-0002137,O-000854,P-310,4,175.75,0.05
OL-0002138,O-000854,P-100,8,783.75,0.05
OL-0002139,O-000855,P-210,7,912.00,0.05
OL-0002140,O-000855,P-200,6,4860.00,0.10
OL-0002141,O-000856,P-300,6,2880.00,0.10
OL-0002142,O-000856,P-200,6,4860.00,0.10
OL-0002143,O-000857,P-110,5,1282.50,0.10
OL-0002144,O-000857,P-300,3,3104.00,0.03
OL-0002145,O-000857,P-100,4,742.50,0.10
OL-0002146,O-000858,P-200,1,4860.00,0.10
OL-0002147,O-000858,P-200,8,5238.00,0.03
OL-0002148,O-000858,P-310,7,175.75,0.05
OL-0002149,O-000858,P-100,2,783.75,0.05
OL-0002150,O-000859,P-310,7,179.45,0.03
OL-0002151,O-000859,P-300,2,3104.00,0.03
OL-0002152,O-000860,P-300,5,3040.00,0.05
OL-0002153,O-000860,P-200,3,4860.00,0.10
OL-0002154,O-000860,P-200,7,4860.00,0.10
OL-0002155,O-000861,P-100,7,800.25,0.03
OL-0002156,O-000861,P-100,8,783.75,0.05
OL-0002157,O-000861,P-200,7,5238.00,0.03
OL-0002158,O-000861,P-100,3,742.50,0.10
OL-0002159,O-000862,P-100,3,742.50,0.10
OL-0002160,O-000862,P-200,3,4860.00,0.10
OL-0002161,O-000863,P-310,6,179.45,0.03
OL-0002162,O-000864,P-110,2,1425.00,0.00
OL-0002163,O-000865,P-300,3,3200.00,0.00
OL-0002164,O-000865,P-210,4,931.20,0.03
OL-0002165,O-000865,P-210,1,864.00,0.10
OL-0002166,O-000866,P-110,7,1382.25,0.03
OL-0002167,O-000866,P-200,3,4860.00,0.10
OL-0002168,O-000866,P-110,4,1353.75,0.05
OL-0002169,O-000866,P-100,1,783.75,0.05
OL-0002170,O-000867,P-310,4,166.50,0.10
OL-0002171,O-000867,P-310,8,166.50,0.10
OL-0002172,O-000867,P-110,5,1382.25,0.03
OL-0002173,O-000867,P-100,7,742.50,0.10
OL-0002174,O-000868,P-210,1,912.00,0.05
OL-0002175,O-000869,P-200,8,5238.00,0.03
OL-0002176,O-000869,P-100,3,825.00,0.00
OL-0002177,O-000870,P-210,3,912.00,0.05
OL-0002178,O-000870,P-200,3,4860.00,0.10
OL-0002179,O-000871,P-210,5,960.00,0.00
OL-0002180,O-000871,P-300,8,3104.00,0.03
OL-0002181,O-000872,P-300,2,3104.00,0.03
OL-0002182,O-000872,P-200,4,4860.00,0.10
OL-0002183,O-000873,P-200,2,5238.00,0.03
OL-0002184,O-000873,P-110,4,1282.50,0.10
OL-0002185,O-000873,P-310,6,179.45,0.03
OL-0002186,O-000874,P-110,7,1425.00,0.00
OL-0002187,O-000874,P-300,1,3040.00,0.05
OL-0002188,O-000874,P-310,1,185.00,0.00
OL-0002189,O-000875,P-310,7,175.75,0.05
OL-0002190,O-000875,P-100,1,825.00,0.00
OL-0002191,O-000876,P-110,6,1425.00,0.00
OL-0002192,O-000877,P-110,8,1353.75,0.05
OL-0002193,O-000878,P-200,7,5238.00,0.03
OL-0002194,O-000878,P-200,7,5238.00,0.03
OL-0002195,O-000878,P-210,8,912.00,0.05
OL-0002196,O-000879,P-100,8,783.75,0.05
OL-0002197,O-000879,P-310,6,166.50,0.10
OL-0002198,O-000879,P-100,6,800.25,0.03
OL-0002199,O-000880,P-200,5,5238.00,0.03
OL-0002200,O-000880,P-200,1,4860.00,0.10
OL-0002201,O-000880,P-110,2,1425.00,0.00
OL-0002202,O-000881,P-110,6,1353.75,0.05
OL-0002203,O-000881,P-110,3,1382.25,0.03
OL-0002204,O-000882,P-110,6,1353.75,0.05
OL-0002205,O-000882,P-310,7,166.50,0.10
OL-0002206,O-000882,P-200,5,5238.00,0.03
OL-0002207,O-000883,P-310,3,179.45,0.03
OL-0002208,O-000883,P-100,7,783.75,0.05
OL-0002209,O-000883,P-110,5,1425.00,0.00
OL-0002210,O-000884,P-210,6,912.00,0.05
OL-0002211,O-000884,P-310,3,185.00,0.00
OL-0002212,O-000885,P-310,6,175.75,0.05
OL-0002213,O-000885,P-310,8,179.45,0.03
OL-0002214,O-000886,P-310,2,179.45,0.03
OL-0002215,O-000886,P-210,1,960.00,0.00
OL-0002216,O-000887,P-300,6,2880.00,0.10
OL-0002217,O-000887,P-200,5,5238.00,0.03
OL-0002218,O-000888,P-200,6,5238.00,0.03
OL-0002219,O-000888,P-200,8,4860.00,0.10
OL-0002220,O-000889,P-300,6,3104.00,0.03
OL-0002221,O-000889,P-300,3,3200.00,0.00
OL-0002222,O-000890,P-200,8,5130.00,0.05
OL-0002223,O-000890,P-310,7,179.45,0.03
OL-0002224,O-000890,P-300,7,3104.00,0.03
OL-0002225,O-000890,P-200,4,4860.00,0.10
OL-0002226,O-000891,P-310,4,179.45,0.03
OL-0002227,O-000892,P-100,3,800.25,0.03
OL-0002228,O-000892,P-210,5,912.00,0.05
OL-0002229,O-000892,P-110,7,1425.00,0.00
OL-0002230,O-000893,P-100,4,825.00,0.00
OL-0002231,O-000893,P-210,4,864.00,0.10
OL-0002232,O-000894,P-210,5,960.00,0.00
OL-0002233,O-000894,P-300,3,3200.00,0.00
OL-0002234,O-000895,P-110,1,1425.00,0.00
OL-0002235,O-000895,P-210,5,912.00,0.05
OL-0002236,O-000896,P-300,2,3040.00,0.05
OL-0002237,O-000896,P-300,8,2880.00,0.10
OL-0002238,O-000896,P-200,8,5238.00,0.03
OL-0002239,O-000897,P-110,4,1353.75,0.05
OL-0002240,O-000897,P-100,7,783.75,0.05
OL-0002241,O-000898,P-310,5,185.00,0.00
OL-0002242,O-000899,P-210,7,864.00,0.10
OL-0002243,O-000899,P-110,1,1425.00,0.00
OL-0002244,O-000899,P-100,4,800.25,0.03
OL-0002245,O-000899,P-210,1,960.00,0.00
OL-0002246,O-000900,P-100,4,783.75,0.05
OL-0002247,O-000900,P-110,2,1282.50,0.10
